exam_id	name	exam_year	uci
EXM_KM_5COb_1204_000491	김정립(金鼎立)	1204	G002+AKS-KHF_13AE40C815B9BDU9999X0
EXM_KM_5COb_1204_000492	김의(金宜)	1204	G002+AKS-KHF_12AE40C758FFFFU9999X3
EXM_KM_5COb_1205_000493	마중기(馬仲奇)	1205	G002+AKS-KHF_13B9C8C911AE30U9999X0
EXM_KM_5COb_1205_000494	장양수(張良守)	1205	G002+AKS-KHF_13C7A5C591C218U9999X0
EXM_KM_5COb_1205_000495	민인균(閔仁鈞)	1205	G002+AKS-KHF_13BBFCC778ADE0U9999X0
EXM_KM_5COb_1206_000496	유양재(庾亮才)	1206	G002+AKS-KHF_13C720C591C7ACU9999X0
EXM_KM_5COb_1206_000497	김창(金敞)	1206	G002+AKS-KHF_12AE40CC3DFFFFD1256X0
EXM_KM_5COb_1206_000498	이중민(李中敏)	1206	G002+AKS-KHF_13C774C911BBFCU9999X1
EXM_KM_5COb_1206_000499	왕칭(王偁)	1206	G002+AKS-KHF_12C655CE6DFFFFU9999X0
EXM_KM_5COb_1206_000500	김규(金珪)	1206	G002+AKS-KHF_12AE40ADDCFFFFU9999X5
EXM_KM_5COb_1206_000501	갈남성(葛南成)	1206	G002+AKS-KHF_13AC08B0A8C131U9999X0
EXM_KM_5COb_1208_000502	황보관(皇甫瓘)	1208	G002+AKS-KHF_13D669BCF4AD00U9999X0
EXM_KM_5COb_1208_000503	김효인(金孝印)	1208	G002+AKS-KHF_13AE40D6A8C778D1253X0
EXM_KM_5COb_1210_000504	김홍(金泓)	1210	G002+AKS-KHF_12AE40D64DFFFFU9999X3
EXM_KM_5COb_1211_000505	강창서(姜昌瑞)	1211	G002+AKS-KHF_13AC15CC3DC11CU9999X0
EXM_KM_5COb_9999_000506	김변(金弁)	_	G002+AKS-KHF_12AE40BCC0FFFFU9999X0
EXM_KM_5COb_9999_000507	정안(鄭晏)	_	G002+AKS-KHF_12C815C548FFFFD1251X0
EXM_KM_5COb_9999_000508	이정(李程)	_	G002+AKS-KHF_12C774C815FFFFU9999X2
EXM_KM_5COb_9999_000509	이양(李穰)	_	G002+AKS-KHF_12C774C591FFFFU9999X5
EXM_KM_5COb_9999_000510	이온(李𥠺)	_	G002+AKS-KHF_12C774C628FFFFU9999X1
EXM_KM_5COb_9999_000511	민양균(閔良鈞)	_	G002+AKS-KHF_13BBFCC591ADE0U9999X0
EXM_KM_5COb_9999_000512	이백순(李百順)	_	G002+AKS-KHF_13C774BC31C21CU9999X1
EXM_KM_5COb_9999_000513	박정규(朴廷揆)	_	G002+AKS-KHF_13BC15C815ADDCU9999X0
EXM_KM_5COb_1212_000514	전경성(田慶成)	1212	G002+AKS-KHF_13C804ACBDC131U9999X1
EXM_KM_5COb_1212_000515	최자(崔滋)	1212	G002+AKS-KHF_12CD5CC790FFFFB1188X0
EXM_KM_5COb_1212_000516	강소속(康疏屬)	1212	G002+AKS-KHF_13AC15C18CC18DU9999X0
EXM_KM_5COb_1212_000517	최린(崔潾)	1212	G002+AKS-KHF_12CD5CB9B0FFFFD1256X0
EXM_KM_5COb_1212_000518	손변(孫抃)	1212	G002+AKS-KHF_12C190BCC0FFFFD1251X0
EXM_KM_5COb_1212_000519	홍균(洪鈞)	1212	G002+AKS-KHF_12D64DADE0FFFFU9999X0
EXM_KM_5COb_1212_000520	조수(趙脩)	1212	G002+AKS-KHF_12C870C218FFFFU9999X1
EXM_KM_5COb_1212_000521	이순목(李淳牧)	1212	G002+AKS-KHF_13C774C21CBAA9D1249X0
EXM_KM_5COb_1212_000522	윤유공(尹有功)	1212	G002+AKS-KHF_13C724C720ACF5U9999X0
EXM_KM_5COb_1212_000523	송국첨(宋國瞻)	1212	G002+AKS-KHF_13C1A1AD6DCCA8D1250X0
EXM_KM_5COb_1212_000524	하천단(河千旦)	1212	G002+AKS-KHF_13D558CC9CB2E8D1259X0
EXM_KM_5COb_1212_000525	조분(趙蕡)	1212	G002+AKS-KHF_12C870BD84FFFFU9999X0
EXM_KM_5COb_1213_000526	허수(許受)	1213	G002+AKS-KHF_12D5C8C218FFFFU9999X2
EXM_KM_5COb_1213_000527	진온(陳溫)	1213	G002+AKS-KHF_12C9C4C628FFFFU9999X1
EXM_KM_5COb_1213_000528	김굉(金閎)	1213	G002+AKS-KHF_12AE40AD49FFFFU9999X0
EXM_KM_5COb_9999_000529	설신(薛愼)	_	G002+AKS-KHF_12C124C2E0FFFFD1251X0
EXM_KM_5COb_9999_000530	왕해(王諧)	_	G002+AKS-KHF_12C655D574FFFFD1246X0
EXM_KM_5COb_9999_000531	한광윤(韓光胤)	_	G002+AKS-KHF_13D55CAD11C724U9999X0
EXM_KM_5COc_1214_000532	김신정(金莘鼎)	1214	G002+AKS-KHF_13AE40C2E0C815U9999X0
EXM_KM_5COc_1215_000533	염후(廉珝)	1215	G002+AKS-KHF_13C5FCC218C7A5D1265X0
EXM_KM_5COc_1216_000535	유석(庾碩)	1216	G002+AKS-KHF_12C720C11DFFFFU9999X5
EXM_KM_5COc_1219_000536	김지대(金之岱)	1219	G002+AKS-KHF_13AE40C9C0B300B1190X0
EXM_KM_5COc_1219_000537	허수(許遂)	1219	G002+AKS-KHF_12D5C8C218FFFFU9999X3
EXM_KM_5COc_1219_000538	주경여(朱慶餘)	1219	G002+AKS-KHF_13C8FCACBDC5ECU9999X0
EXM_KM_5COc_1220_000539	박승유(朴承儒)	1220	G002+AKS-KHF_13BC15C2B9C720U9999X0
EXM_KM_5COc_1220_000540	이장용(李藏用)	1220	G002+AKS-KHF_13C774C7A5C6A9B1201X0
EXM_KM_5COc_1222_000541	양격(梁檄)	1222	G002+AKS-KHF_12C591ACA9FFFFU9999X0
EXM_KM_5COc_1222_000542	이함(李涵)	1222	G002+AKS-KHF_12C774D568FFFFU9999X1
EXM_KM_5COc_1223_000543	조균정(曹均正)	1223	G002+AKS-KHF_13C870ADE0C815U9999X0
EXM_KM_5COc_1223_000545	김윤승(金允升)	1223	G002+AKS-KHF_13AE40C724C2B9D1378X0
EXM_KM_5COc_1224_000546	손완(孫琓)	1224	G002+AKS-KHF_12C190C644FFFFU9999X0
EXM_KM_5COc_1225_000547	임장경(林長卿)	1225	G002+AKS-KHF_13C784C7A5ACBDU9999X0
EXM_KM_5COc_1225_000548	위원(韋元)	1225	G002+AKS-KHF_12C704C6D0FFFFU9999X0
EXM_KM_5COc_1226_000549	오예(吳乂)	1226	G002+AKS-KHF_12C624C608FFFFU9999X0
EXM_KM_5COc_1227_000550	유순(兪恂)	1227	G002+AKS-KHF_12C720C21CFFFFU9999X0
EXM_KM_5COc_1227_000551	정위(丁偉)	1227	G002+AKS-KHF_12C815C704FFFFU9999X0
EXM_KM_5COc_1227_000552	이소(李紹)	1227	G002+AKS-KHF_12C774C18CFFFFU9999X0
EXM_KM_5COc_1228_000550	이돈(李敦)	1228	G002+AKS-KHF_12C774B3C8FFFFU9999X0
EXM_KM_5COc_1228_000551	장일(張鎰)	1228	G002+AKS-KHF_12C7A5C77CFFFFB1207X0
EXM_KM_5COc_1228_000552	국수규(鞠受圭)	1228	G002+AKS-KHF_13AD6DC218ADDCU9999X0
EXM_KM_5COc_1230_000552	전경(田慶)	1230	G002+AKS-KHF_12C804ACBDFFFFU9999X2
EXM_KM_5COc_1232_000553	문진(文振)	1232	G002+AKS-KHF_12BB38C9C4FFFFU9999X0
EXM_KM_5COc_1232_000554	김구(金坵)	1232	G002+AKS-KHF_12AE40AD6CFFFFB1211X0
EXM_KM_5COc_1232_000555	유천우(兪千遇)	1232	G002+AKS-KHF_13C720CC9CC6B0B1209X0
EXM_KM_5COc_1232_000603	전문윤(田文胤)	1232	G002+AKS-KHF_13C804BB38C724U9999X0
EXM_KM_5COc_1234_000556	김연성(金鍊成)	1234	G002+AKS-KHF_13AE40C5F0C131U9999X1
EXM_KM_5COc_1234_000557	이방수(李邦秀)	1234	G002+AKS-KHF_13C774BC29C218U9999X0
EXM_KM_5COc_1236_000558	박희(朴曦)	1236	G002+AKS-KHF_12BC15D76CFFFFU9999X1
EXM_KM_5COc_1236_000559	이극송(李克松)	1236	G002+AKS-KHF_13C774ADF9C1A1B1202X0
EXM_KM_5COc_1238_000560	지순(池珣)	1238	G002+AKS-KHF_12C9C0C21CFFFFU9999X0
EXM_KM_5COc_1238_000561	백문절(白文節)	1238	G002+AKS-KHF_13BC31BB38C808D1282X0
EXM_KM_5COc_1240_000562	장천기(張天驥)	1240	G002+AKS-KHF_13C7A5CC9CAE30U9999X0
EXM_KM_5COc_9999_000602	유경(柳璥)	1240	G002+AKS-KHF_12C720ACBDFFFFB1211X0
EXM_KM_5COc_1241_000563	최종균(崔宗均)	1241	G002+AKS-KHF_13CD5CC885ADE0U9999X0
EXM_KM_5COc_1241_000564	원부(元傅)	1241	G002+AKS-KHF_12C6D0BD80FFFFB1220X0
EXM_KM_5COc_1241_000565	이초(李劭)	1241	G002+AKS-KHF_12C774CD08FFFFB1183X0
EXM_KM_5COc_1241_000566	주열(朱悅)	1241	G002+AKS-KHF_12C8FCC5F4FFFFD1287X0
EXM_KM_5COc_1242_000567	홍지경(洪之慶)	1242	G002+AKS-KHF_13D64DC9C0ACBDU9999X0
EXM_KM_5COc_1242_000568	한유선(韓惟善)	1242	G002+AKS-KHF_13D55CC720C120U9999X0
EXM_KM_5COc_1244_000569	위순(魏珣)	1244	G002+AKS-KHF_12C704C21CFFFFB1226X0
EXM_KM_5COc_1244_000570	이익배(李益培)	1244	G002+AKS-KHF_13C774C775BC30D1292X0
EXM_KM_5COc_1244_000571	민황(閔滉)	1244	G002+AKS-KHF_12BBFCD669FFFFU9999X0
EXM_KM_5COc_1245_000572	고계릉(高季稜)	1245	G002+AKS-KHF_13ACE0ACC4B989U9999X0
EXM_KM_5COc_1246_000572	양저(梁貯)	1246	G002+AKS-KHF_12C591C800FFFFB1165X0
EXM_KM_5COc_1248_000573	김균(金鈞)	1248	G002+AKS-KHF_12AE40ADE0FFFFU9999X2
EXM_KM_5COc_1248_000574	윤극민(尹克敏)	1248	G002+AKS-KHF_13C724ADF9BBFCU9999X0
EXM_KM_5COc_1248_000575	박항(朴恒)	1248	G002+AKS-KHF_12BC15D56DFFFFB1227X0
EXM_KM_5COc_1250_000576	김응문(金應文)	1250	G002+AKS-KHF_13AE40C751BB38U9999X3
EXM_KM_5COc_1250_000577	이행검(李行儉)	1250	G002+AKS-KHF_13C774D589AC80B1225X0
EXM_KM_5COc_1252_000578	유성재(柳成梓)	1252	G002+AKS-KHF_13C720C131C7ACU9999X0
EXM_KM_5COc_1252_000579	이승휴(李承休)	1252	G002+AKS-KHF_13C774C2B9D734B1224X0
EXM_KM_5COc_1252_000580	김승무(金承茂)	1252	G002+AKS-KHF_13AE40C2B9BB34U9999X0
EXM_KM_5COc_1254_000581	윤정형(尹正衡)	1254	G002+AKS-KHF_13C724C815D615U9999X0
EXM_KM_5COc_1254_000582	최유후(崔有侯)	1254	G002+AKS-KHF_13CD5CC720D6C4U9999X0
EXM_KM_5COc_1254_000583	최서(崔瑞)	1254	G002+AKS-KHF_12CD5CC11CFFFFB1233X0
EXM_KM_5COc_1254_000584	권단(權㫜)	1254	G002+AKS-KHF_12AD8CD6E4FFFFB1228X0
EXM_KM_5COc_1255_000585	곽예(郭預)	1255	G002+AKS-KHF_12ACFDC608FFFFB1232X0
EXM_KM_5COc_1255_000586	김수(金須)	1255	G002+AKS-KHF_12AE40C218FFFFD1270X0
EXM_KM_5COc_1255_000587	정가신(鄭可臣)	1255	G002+AKS-KHF_13C815AC00C2E0D1298X0
EXM_KM_5COc_1258_000588	장한문(張漢文)	1258	G002+AKS-KHF_13C7A5D55CBB38U9999X0
EXM_KM_5COc_1258_000589	허공(許珙)	1258	G002+AKS-KHF_12D5C8ACF5FFFFB1233X0
EXM_KM_5COc_1258_000590	설공검(薛公儉)	1258	G002+AKS-KHF_13C124ACF5AC80B1224X0
EXM_KM_5COc_9999_000591	송언기(宋彦琦)	_	G002+AKS-KHF_13C1A1C5B8AE30B1204X0
EXM_KM_5COc_9999_000592	최온(崔昷)	_	G002+AKS-KHF_12CD5CC628FFFFU9999X0
EXM_KM_5COc_9999_000593	최옹(崔雍)	_	G002+AKS-KHF_12CD5CC639FFFFD1292X0
EXM_KM_5COc_9999_000594	최수황(崔守璜)	_	G002+AKS-KHF_13CD5CC218D669D1301X0
EXM_KM_5COc_9999_000595	이주(李湊)	_	G002+AKS-KHF_12C774C8FCFFFFB1201X0
EXM_KM_5COc_9999_000596	하탁회(河卓回)	_	G002+AKS-KHF_13D558D0C1D68CU9999X0
EXM_KM_5COc_9999_000597	박인(朴寅)	_	G002+AKS-KHF_12BC15C778FFFFU9999X2
EXM_KM_5COc_9999_000598	사정순(史挺純)	_	G002+AKS-KHF_13C0ACC815C21CU9999X0
EXM_KM_5COc_9999_000599	최평(崔坪)	_	G002+AKS-KHF_12CD5CD3C9FFFFU9999X0
EXM_KM_5COc_9999_000600	김보의(金保宜)	_	G002+AKS-KHF_13AE40BCF4C758U9999X0
EXM_KM_5COc_9999_000601	김수강(金守剛)	_	G002+AKS-KHF_13AE40C218AC15U9999X2
EXM_KM_5COc_9999_000604	최목(崔牧)	_	G002+AKS-KHF_12CD5CBAA9FFFFU9999X0
EXM_KM_5COc_9999_000605	이영(李穎)	_	G002+AKS-KHF_12C774C601FFFFD1278X0
EXM_KM_5COc_9999_000606	한강(韓康)	_	G002+AKS-KHF_12D55CAC15FFFFB1228X0
EXM_KM_5COc_9999_000607	김시언(金時彦)	_	G002+AKS-KHF_13AE40C2DCC5B8U9999X0
EXM_KM_5COc_9999_000608	임익(任翊)	_	G002+AKS-KHF_12C784C775FFFFD1301X0
EXM_KM_5COc_9999_000609	최윤개(崔允愷)	_	G002+AKS-KHF_13CD5CC724AC1CD1266X0
EXM_KM_5COc_9999_000610	홍열(洪烈)	_	G002+AKS-KHF_12D64DB82CFFFFU9999X0
EXM_KM_5COc_9999_000611	이수(李需)	_	G002+AKS-KHF_12C774C218FFFFU9999X9
EXM_KM_5COc_9999_000612	윤해(尹諧)	_	G002+AKS-KHF_12C724D574FFFFB1231X0
EXM_KM_5COc_9999_000613	김룡(金龍)	_	G002+AKS-KHF_12AE40B8E1FFFFU9999X1
EXM_KM_5COc_9999_000614	박훤(朴暄)	_	G002+AKS-KHF_12BC15D6E4FFFFD1249X0
EXM_KM_5COc_9999_000615	김유(金裕)	_	G002+AKS-KHF_12AE40C720FFFFU9999X0
EXM_KM_5COc_9999_000616	안효덕(安孝德)	_	G002+AKS-KHF_13C548D6A8B355U9999X0
EXM_KM_5COc_9999_000617	김식(金軾)	_	G002+AKS-KHF_12AE40C2DDFFFFU9999X0
EXM_KM_5COc_9999_000618	오수승(吳壽升)	_	G002+AKS-KHF_13C624C218C2B9U9999X0
EXM_KM_5COc_9999_000619	윤유정(尹維楨)	_	G002+AKS-KHF_13C724C720C815U9999X0
EXM_KM_5COc_9999_000620	이진(李瑨)	_	G002+AKS-KHF_12C774C9C4FFFFU9999X8
EXM_KM_5COc_9999_000621	박응귀(朴應貴)	_	G002+AKS-KHF_13BC15C751ADC0U9999X0
EXM_KM_5COc_9999_000622	임경숙(任景肅)	_	G002+AKS-KHF_13C784ACBDC219U9999X0
EXM_KM_5COc_9999_000623	임경겸(任景謙)	_	G002+AKS-KHF_13C784ACBDACB8U9999X0
EXM_KM_5COc_9999_000624	임경순(任景恂)	_	G002+AKS-KHF_13C784ACBDC21CU9999X0
EXM_KM_5COc_9999_000625	신성용(申成用)	_	G002+AKS-KHF_13C2E0C131C6A9U9999X0
EXM_KM_5COc_9999_000626	이방무(李方茂)	_	G002+AKS-KHF_13C774BC29BB34U9999X0
EXM_KM_5COc_9999_000627	송순(宋恂)	_	G002+AKS-KHF_12C1A1C21CFFFFD1259X0
EXM_KM_5COc_9999_000628	황보기(皇甫琦)	_	G002+AKS-KHF_13D669BCF4AE30D1285X0
EXM_KM_5COc_9999_000629	최온(崔溫)	_	G002+AKS-KHF_12CD5CC628FFFFU9999X1
EXM_KM_5COc_9999_000630	홍진(洪縉)	_	G002+AKS-KHF_12D64DC9C4FFFFD1266X0
EXM_KM_5COc_9999_000631	정지(鄭芝)	_	G002+AKS-KHF_12C815C9C0FFFFD1264X0
EXM_KM_5COc_9999_000632	박륜(朴倫)	_	G002+AKS-KHF_12BC15BE48FFFFU9999X0
EXM_KM_5COc_9999_000633	곽여익(郭汝益)	_	G002+AKS-KHF_13ACFDC5ECC775U9999X0
EXM_KM_5COc_9999_000634	이의(李顗)	_	G002+AKS-KHF_12C774C758FFFFU9999X8
EXM_KM_5COc_9999_000635	곽여필(郭汝弼)	_	G002+AKS-KHF_13ACFDC5ECD544U9999X0
EXM_KM_5COc_1260_000636	위문경(魏文卿)	1260	G002+AKS-KHF_13C704BB38ACBDU9999X0
EXM_KM_5COc_1260_000637	김훤(金晅)	1260	G002+AKS-KHF_12AE40D6E4FFFFB1234X0
EXM_KM_5COc_1260_000638	안향(安珦)	1260	G002+AKS-KHF_12C548D5A5FFFFB1243X0
EXM_KM_5COc_1260_000639	이존비(李尊庇)	1260	G002+AKS-KHF_13C774C874BE44B1233X0
EXM_KM_5COc_1260_000641	오양우(吳良遇)	1260	G002+AKS-KHF_13C624C591C6B0D1319X0
EXM_KM_5COc_1261_000642	정겸(鄭謙)	1261	G002+AKS-KHF_12C815ACB8FFFFU9999X0
EXM_KM_5COc_1261_000643	김애(金皚)	1261	G002+AKS-KHF_12AE40C560FFFFD1268X0
EXM_KM_5COc_1261_000644	고적(高適)	1261	G002+AKS-KHF_12ACE0C801FFFFU9999X0
EXM_KM_5COc_1261_000645	오한경(吳漢卿)	1261	G002+AKS-KHF_13C624D55CACBDB1242X0
EXM_KM_5COc_1262_000646	조득주(趙得珠)	1262	G002+AKS-KHF_13C870B4DDC8FCU9999X1
EXM_KM_5COc_1262_000647	백취문(白就文)	1262	G002+AKS-KHF_13BC31CDE8BB38U9999X0
EXM_KM_5COc_1264_000648	김주정(金周鼎)	1264	G002+AKS-KHF_13AE40C8FCC815D1290X0
EXM_KM_5COc_1266_000649	민지(閔漬)	1266	G002+AKS-KHF_12BBFCC9C0FFFFB1248X0
EXM_KM_5COc_1266_000650	홍간(洪侃)	1266	G002+AKS-KHF_12D64DAC04FFFFD1304X0
EXM_KM_5COc_1266_000651	원관(元瓘)	1266	G002+AKS-KHF_12C6D0AD00FFFFB1247X0
EXM_KM_5COc_1266_000652	우천석(禹天錫)	1266	G002+AKS-KHF_13C6B0CC9CC11DU9999X0
EXM_KM_5COc_1268_000653	윤승관(尹承琯)	1268	G002+AKS-KHF_13C724C2B9AD00U9999X0
EXM_KM_5COc_1268_000654	정윤의(鄭允宜)	1268	G002+AKS-KHF_13C815C724C758U9999X0
EXM_KM_5COc_1268_000655	박전지(朴全之)	1268	G002+AKS-KHF_13BC15C804C9C0B1250X0
EXM_KM_5COc_1268_000656	이혼(李混)	1268	G002+AKS-KHF_12C774D63CFFFFB1252X0
EXM_KM_5COc_1268_000657	김변(金賆)	1268	G002+AKS-KHF_12AE40BCC0FFFFB1248X0
EXM_KM_5COc_1272_000658	김황(金滉)	1272	G002+AKS-KHF_12AE40D669FFFFU9999X6
EXM_KM_5COc_1272_000659	정해(鄭瑎)	1272	G002+AKS-KHF_12C815D574FFFFB1254X0
EXM_KM_5COc_1273_000660	정현좌(鄭賢佐)	1273	G002+AKS-KHF_13C815D604C88CB1251X0
EXM_KM_5COc_1274_000661	주정(朱錠)	1274	G002+AKS-KHF_12C8FCC815FFFFU9999X0
EXM_KM_5COc_1274_000663	허유전(許有全)	1274	G002+AKS-KHF_13D5C8C720C804B1243X0
EXM_KM_5COc_9999_000664	엄수안(嚴守安)	_	G002+AKS-KHF_13C5C4C218C548D1298X0
EXM_KM_5COc_9999_000665	임정기(林貞杞)	_	G002+AKS-KHF_13C784C815AE30D1288X0
EXM_KM_5COc_9999_000666	김유성(金有成)	_	G002+AKS-KHF_13AE40C720C131D1307X0
EXM_KM_5COc_9999_000667	안전(安戩)	_	G002+AKS-KHF_12C548C804FFFFD1298X0
EXM_KM_5COc_9999_000668	이직(李稷)	_	G002+AKS-KHF_12C774C9C1FFFFU9999X0
EXM_KM_5COc_9999_000670	이성(李晟)	_	G002+AKS-KHF_12C774C131FFFFB1251X0
EXM_KM_5COc_9999_000671	장석(張碩)	_	G002+AKS-KHF_12C7A5C11DFFFFU9999X0
EXM_KM_5COc_9999_000672	정문감(鄭文鑑)	_	G002+AKS-KHF_13C815BB38AC10D1270X0
EXM_KM_5COc_9999_000673	우정(于琔)	_	G002+AKS-KHF_12C6B0C815FFFFD1273X0
EXM_KM_5COc_9999_000674	윤익(尹翊)	_	G002+AKS-KHF_12C724C775FFFFU9999X1
EXM_KM_5COc_9999_000675	박의(朴宜)	_	G002+AKS-KHF_12BC15C758FFFFU9999X0
EXM_KM_5COc_9999_000676	홍석구(洪錫九)	_	G002+AKS-KHF_13D64DC11DAD6CU9999X0
EXM_KM_5COc_9999_000677	남숙손(南淑孫)	_	G002+AKS-KHF_13B0A8C219C190U9999X0
EXM_KM_5COc_9999_000678	전승(全昇)	_	G002+AKS-KHF_12C804C2B9FFFFD1302X0
EXM_KM_5COc_1275_000680	최지보(崔之甫)	1275	G002+AKS-KHF_13CD5CC9C0BCF4U9999X0
EXM_KM_5COc_1275_000681	박전(朴顓)	1275	G002+AKS-KHF_12BC15C804FFFFU9999X0
EXM_KM_5COc_1276_000681	이익방(李益邦)	1276	G002+AKS-KHF_13C774C775BC29U9999X0
EXM_KM_5COc_1276_000682	이익방(李益邦)	1276	G002+AKS-KHF_13C774C775BC29U9999X0
EXM_KM_5COc_1276_000683	우천우(禹天佑)	1276	G002+AKS-KHF_13C6B0CC9CC6B0U9999X0
EXM_KM_5COc_1276_000684	김태현(金台鉉)	1276	G002+AKS-KHF_13AE40D0DCD604B1261X0
EXM_KM_5COc_1276_000685	오광찰(吳光札)	1276	G002+AKS-KHF_13C624AD11CC30U9999X0
EXM_KM_5COc_1279_000686	조간(趙簡)	1279	G002+AKS-KHF_12C870AC04FFFFU9999X1
EXM_KM_5COc_1279_000687	김순(金恂)	1279	G002+AKS-KHF_12AE40C21CFFFFB1258X0
EXM_KM_5COc_1279_000688	권부(權溥)	1279	G002+AKS-KHF_12AD8CBD80FFFFB1262X0
EXM_KM_5COc_1279_000689	이세기(李世祺)	1279	G002+AKS-KHF_13C774C138AE30U9999X0
EXM_KM_5COc_1279_000690	이진(李瑱)	1279	G002+AKS-KHF_12C774C9C4FFFFB1244X0
EXM_KM_5COc_1279_000691	한사기(韓謝奇)	1279	G002+AKS-KHF_13D55CC0ACAE30U9999X0
EXM_KM_5COc_1279_000692	오잠(吳潛)	1279	G002+AKS-KHF_12C624C7A0FFFFB1259X0
EXM_KM_5COc_1280_000693	이백기(李白琪)	1280	G002+AKS-KHF_13C774BC31AE30U9999X0
EXM_KM_5COc_1280_000694	주인원(朱印遠)	1280	G002+AKS-KHF_13C8FCC778C6D0U9999X0
EXM_KM_5COc_1280_000695	조간(趙簡)	1280	G002+AKS-KHF_12C870AC04FFFFU9999X1
EXM_KM_5COc_1280_000696	이진(李瑱)	1280	G002+AKS-KHF_12C774C9C4FFFFB1244X0
EXM_KM_5COc_1280_000697	이세기(李世祺)	1280	G002+AKS-KHF_13C774C138AE30U9999X0
EXM_KM_5COc_1280_000698	권부(權溥)	1280	G002+AKS-KHF_12AD8CBD80FFFFB1262X0
EXM_KM_5COc_1280_000699	김태현(金台鉉)	1280	G002+AKS-KHF_13AE40D0DCD604B1261X0
EXM_KM_5COc_1280_000700	오잠(吳潛)	1280	G002+AKS-KHF_12C624C7A0FFFFB1259X0
EXM_KM_5COc_1282_000701	최백륜(崔伯倫)	1282	G002+AKS-KHF_13CD5CBC31B95CU9999X0
EXM_KM_5COc_1282_000702	안우기(安于器)	1282	G002+AKS-KHF_13C548C6B0AE30B1265X0
EXM_KM_5COc_1284_000703	조선렬(趙宣烈)	1284	G002+AKS-KHF_13C870C120B82CU9999X0
EXM_KM_5COc_1284_000704	최성지(崔誠之)	1284	G002+AKS-KHF_13CD5CC131C9C0B1265X0
EXM_KM_5COc_1284_000705	김원상(金元祥)	1284	G002+AKS-KHF_13AE40C6D0C0C1U9999X1
EXM_KM_5COc_1284_000706	채홍철(蔡洪哲)	1284	G002+AKS-KHF_13CC44D64DCCA0B1262X0
EXM_KM_5COc_1284_000707	권한공(權漢功)	1284	G002+AKS-KHF_13AD8CD55CACF5D1349X0
EXM_KM_5COc_1284_000708	백이정(白頤正)	1284	G002+AKS-KHF_13BC31C774C815B1247X0
EXM_KM_5COc_1285_000709	곽린(郭麟)	1285	G002+AKS-KHF_12ACFDB9B0FFFFU9999X0
EXM_KM_5COc_1285_000710	이조년(李兆年)	1285	G002+AKS-KHF_13C774C870B144B1269X0
EXM_KM_5COc_1285_000711	민적(閔頔)	1285	G002+AKS-KHF_12BBFCC801FFFFB1269X0
EXM_KM_5COc_1286_000712	이부(李榑)	1286	G002+AKS-KHF_12C774BD80FFFFU9999X2
EXM_KM_5COc_1288_000713	윤선좌(尹宣佐)	1288	G002+AKS-KHF_13C724C120C88CB1265X0
EXM_KM_5COc_1288_000714	채우(蔡禑)	1288	G002+AKS-KHF_12CC44C6B0FFFFD1316X0
EXM_KM_5COc_1290_000715	최함일(崔咸一)	1290	G002+AKS-KHF_13CD5CD568C77CU9999X0
EXM_KM_5COc_1290_000716	조인수(趙仁秀)	1290	G002+AKS-KHF_13C870C778C218U9999X2
EXM_KM_5COc_1290_000717	윤신걸(尹莘傑)	1290	G002+AKS-KHF_13C724C2E0AC78B1266X0
EXM_KM_5COc_1290_000718	서초원(徐楚援)	1290	G002+AKS-KHF_13C11CCD08C6D0U9999X0
EXM_KM_5COc_1290_000719	이승경(李承庚)	1290	G002+AKS-KHF_13C774C2B9ACBDU9999X0
EXM_KM_5COc_1290_000720	한수연(韓守延)	1290	G002+AKS-KHF_13D55CC218C5F0U9999X0
EXM_KM_5COc_1290_000721	김문정(金文鼎)	1290	G002+AKS-KHF_13AE40BB38C815U9999X0
EXM_KM_5COc_1290_000722	김계래(金桂來)	1290	G002+AKS-KHF_13AE40ACC4B798U9999X0
EXM_KM_5COc_1290_000723	박빈(朴贇)	1290	G002+AKS-KHF_12BC15B95CFFFFU9999X0
EXM_KM_5COc_1290_000724	우탁(禹倬)	1290	G002+AKS-KHF_12C6B0D0C1FFFFB1263X0
EXM_KM_5COc_1290_000725	정천조(鄭天祚)	1290	G002+AKS-KHF_13C815CC9CC870U9999X0
EXM_KM_5COc_1290_000726	유녕(柳寧)	1290	G002+AKS-KHF_12C720B155FFFFU9999X0
EXM_KM_5COc_1290_000727	윤평(尹評)	1290	G002+AKS-KHF_12C724D3C9FFFFU9999X0
EXM_KM_5COc_1290_000728	정응교(鄭應喬)	1290	G002+AKS-KHF_13C815C751AD50U9999X0
EXM_KM_5COc_1290_000729	인승광(印承光)	1290	G002+AKS-KHF_13C778C2B9AD11U9999X0
EXM_KM_5COc_1290_000730	김승용(金承用)	1290	G002+AKS-KHF_13AE40C2B9C6A9D1329X0
EXM_KM_5COc_1290_000731	정진(鄭陳)	1290	G002+AKS-KHF_12C815C9C4FFFFU9999X2
EXM_KM_5COc_1290_000732	정공수(鄭公秀)	1290	G002+AKS-KHF_13C815ACF5C218U9999X0
EXM_KM_5COc_1290_000733	심경(沈勍)	1290	G002+AKS-KHF_12C2ECACBDFFFFU9999X1
EXM_KM_5COc_1290_000734	최여(崔洳)	1290	G002+AKS-KHF_12CD5CC5ECFFFFU9999X0
EXM_KM_5COc_1290_000735	신몽검(辛夢劒)	1290	G002+AKS-KHF_13C2E0BABDAC80U9999X0
