source	target	relationship
pm000580	pm000636	HAS_SON_MGB
pm000580	pm000637	HAS_SON_MGB
pm000580	pm000679	HAS_SON_MGB
pm000580w	pm000580	HAS_SIL_MGB
pm000581	pm000582	HAS_SON_MGB
pm000581	pm000583	HAS_SON_MGB
pm000581	pm000584	HAS_SON_MGB
pm000581	pm000612	HAS_SON_MGB
pm000581	pm000613	HAS_SON_MGB
pm000581	pm000638	HAS_SON_MGB
pm000581w	pm000581	HAS_SIL_MGB
pm000582	pm000586	HAS_SON_MGB
pm000582	pm000741	HAS_SON_MGB
pm000582	pm000923	HAS_SON_MGB
pm000582	pm001003	HAS_SON_MGB
pm000582	pm000591	HAS_SON_MGB
pm000582w	pm000582	HAS_SIL_MGB
pm000583	pm000592	HAS_SON_MGB
pm000583	pm000593	HAS_SON_MGB
pm000584	pm000594	HAS_SON_MGB
pm000585	pm000595	HAS_SON_MGB
pm000586	pm000596	HAS_SON_MGB
pm000591	pm000597	HAS_SON_MGB
pm000592	pm000598	HAS_SON_MGB
pm000593	pm000599	HAS_SON_MGB
pm000594	pm000600	HAS_SON_MGB
pm000596	pm000601	HAS_SON_MGB
pm000597	pm000602	HAS_SON_MGB
pm000599	pm000603	HAS_SON_MGB
pm000600	pm000604	HAS_SON_MGB
pm000602	pm000605	HAS_SON_MGB
pm000604	pm000606	HAS_SON_MGB
pm000606	pm000609	HAS_SON_MGB
pm000606	pm000634	HAS_SON_MGB
pm000607	pm000610	HAS_SON_MGB
pm000612	pm000615	HAS_SON_MGB
pm000612	pm000616	HAS_SON_MGB
pm000612	pm000617	HAS_SON_MGB
pm000612	pm000618	HAS_SON_MGB
pm000613	pm000619	HAS_SON_MGB
pm000613	pm000642	HAS_SON_MGB
pm000615	pm000620	HAS_SON_MGB
pm000616	pm000621	HAS_SON_MGB
pm000617	pm001483	HAS_SON_MGB
pm000618	pm000624	HAS_SON_MGB
pm000619	pm000625	HAS_SON_MGB
pm000619	pm000649	HAS_SON_MGB
pm000619	pm014791	HAS_SON_MGB
pm000621	pm000626	HAS_SON_MGB
pm000621	pm000627	HAS_SON_MGB
pm000624	pm001502	HAS_SON_MGB
pm000625	pm000630	HAS_SON_MGB
pm000625	pm000631	HAS_SON_MGB
pm000627	pm000633	HAS_SON_MGB
pm000636	pm000639	HAS_SON_MGB
pm000637	pm000640	HAS_SON_MGB
pm000637	pm000641	HAS_SON_MGB
pm000638	pm000643	HAS_SON_MGB
pm000640	pm000645	HAS_SON_MGB
pm000641	pm000647	HAS_SON_MGB
pm000641	pm000648	HAS_SON_MGB
pm000642	pm000651	HAS_SON_MGB
pm000643	pm000652	HAS_SON_MGB
pm000645	pm000654	HAS_SON_MGB
pm000647	pm000655	HAS_SON_MGB
pm000648	pm000656	HAS_SON_MGB
pm000652	pm000658	HAS_SON_MGB
pm000652	pm000659	HAS_SON_MGB
pm000654	pm000660	HAS_SON_MGB
pm000655	pm000662	HAS_SON_MGB
pm000656	pm000663	HAS_SON_MGB
pm000658	pm000665	HAS_SON_MGB
pm000660	pm000666	HAS_SON_MGB
pm000660	pm000667	HAS_SON_MGB
pm000662	pm000668	HAS_SIL_MGB
pm000663	pm000669	HAS_SON_MGB
pm000663	pm000670	HAS_SON_MGB
pm000663	pm000699	HAS_SON_MGB
pm000665	pm000672	HAS_SON_MGB
pm000667	pm000673	HAS_SON_MGB
pm000669	pm000674	HAS_SON_MGB
pm000671	pm000676	HAS_SON_MGB
pm000672	pm000677	HAS_SON_MGB
pm000677	pm000678	HAS_SON_MGB
pm000679	pm000680	HAS_SON_MGB
pm000679	pm000681	HAS_SON_MGB
pm000679	pm000708	HAS_SON_MGB
pm000679	pm000709	HAS_SON_MGB
pm000680	pm000682	HAS_SON_MGB
pm000681	pm000683	HAS_SON_MGB
pm000681	pm000685	HAS_SON_MGB
pm000681	pm000686	HAS_SON_MGB
pm000681	pm000687	HAS_SON_MGB
pm000681	pm000710	HAS_SON_MGB
pm000682	pm000688	HAS_SON_MGB
pm000683	pm000691	HAS_SON_MGB
pm000683	pm000692	HAS_SON_MGB
pm000686	pm000693	HAS_SON_MGB
pm000687	pm000694	HAS_SON_MGB
pm000688	pm000695	HAS_SON_MGB
pm000688	pm000696	HAS_SON_MGB
pm000692	pm000698	HAS_SON_MGB
pm000699	pm000700	HAS_SON_MGB
pm000700	pm000701	HAS_SON_MGB
pm000700	pm000702	HAS_SON_MGB
pm000701	pm000703	HAS_SON_MGB
pm000703	pm000704	HAS_SON_MGB
pm000703	pm000705	HAS_SON_MGB
pm000704	pm000706	HAS_SON_MGB
pm000705	pm000707	HAS_SON_MGB
pm000708	pm000711	HAS_SON_MGB
pm000708	pm000712	HAS_SON_MGB
pm000708	pm000713	HAS_SON_MGB
pm000709	pm000714	HAS_SON_MGB
pm000709	pm000733	HAS_SON_MGB
pm000710	pm000715	HAS_SON_MGB
pm000711	pm000716	HAS_SON_MGB
pm000712	pm000717	HAS_SON_MGB
pm000713	pm000718	HAS_SON_MGB
pm000714	pm000719	HAS_SON_MGB
pm000714	pm000720	HAS_SON_MGB
pm000714	pm000721	HAS_SON_MGB
pm000714	pm000722	HAS_SON_MGB
pm000716	pm000723	HAS_SON_MGB
pm000717	pm000724	HAS_SON_MGB
pm000717	pm000725	HAS_SON_MGB
pm000718	pm000726	HAS_SON_MGB
pm000725	pm000728	HAS_SON_MGB
pm000725	pm000729	HAS_SON_MGB
pm000725	pm000730	HAS_SON_MGB
pm000730	pm000732	HAS_SON_MGB
pm000733	pm000734	HAS_SON_MGB
pm000734	pm000735	HAS_SON_MGB
pm000735	pm000736	HAS_SON_MGB
pm000735	pm000737	HAS_SON_MGB
pm000737	pm000738	HAS_SON_MGB
pm000738	pm000739	HAS_SON_MGB
pm000741	pm000743	HAS_SON_MGB
pm000741w	pm000741	HAS_SIL_MGB
pm000742	pm000744	HAS_SON_MGB
pm000742	pm000773	HAS_SON_MGB
pm000742	pm000864	HAS_SON_MGB
pm000742	pm000865	HAS_SON_MGB
pm000743	pm000742	HAS_SON_MGB
pm000743	pm000746	HAS_SON_MGB
pm000743	pm000863	HAS_SON_MGB
pm000744	pm000748	HAS_SON_MGB
pm000748	pm000749	HAS_SON_MGB
pm000749	pm000751	HAS_SON_MGB
pm000751	pm000754	HAS_SON_MGB
pm000751	pm000755	HAS_SON_MGB
pm000751	pm000756	HAS_SON_MGB
pm000751	pm000788	HAS_SON_MGB
pm000754	pm000758	HAS_SIL_MGB
pm000754	pm000757	HAS_SON_MGB
pm000754	pm000759	HAS_SON_MGB
pm000754	pm000760	HAS_SON_MGB
pm000755	pm000761	HAS_SON_MGB
pm000756	pm000762	HAS_SON_MGB
pm000757	pm000763	HAS_SON_MGB
pm000758	pm000764	HAS_SON_MGB
pm000761	pm000765	HAS_SON_MGB
pm000762	pm000767	HAS_SIL_MGB
pm000762	pm000766	HAS_SON_MGB
pm000762	pm000768	HAS_SON_MGB
pm000765	pm000770	HAS_SON_MGB
pm000766	pm000771	HAS_SIL_MGB
pm000767	pm000772	HAS_SON_MGB
pm000768	pm000769	HAS_SON_MGB
pm000773	pm000774	HAS_SON_MGB
pm000773	pm000775	HAS_SON_MGB
pm000773	pm000776	HAS_SON_MGB
pm000773	pm000828	HAS_SON_MGB
pm000773	pm000867	HAS_SON_MGB
pm000773w1	pm000773	HAS_SIL_MGB
pm000773w2	pm000773	HAS_SIL_MGB
pm000775	pm000777	HAS_SON_MGB
pm000775	pm000778	HAS_SON_MGB
pm000775	pm000779	HAS_SON_MGB
pm000775w	pm000775	HAS_SIL_MGB
pm000776	pm000781	HAS_SON_MGB
pm000776	pm000829	HAS_SON_MGB
pm000776w	pm000776	HAS_SIL_MGB
pm000777	pm000782	HAS_SON_MGB
pm000777	pm000783	HAS_SON_MGB
pm000778	pm000784	HAS_SON_MGB
pm000778	pm000785	HAS_SON_MGB
pm000778w	pm000778	HAS_SIL_MGB
pm000779	pm000786	HAS_SON_MGB
pm000781	pm000787	HAS_SON_MGB
pm000781	pm000833	HAS_SON_MGB
pm000781	pm000834	HAS_SON_MGB
pm000782	pm000789	HAS_SON_MGB
pm000783	pm000790	HAS_SON_MGB
pm000784	pm000791	HAS_SON_MGB
pm000784	pm000792	HAS_SON_MGB
pm000785	pm000793	HAS_SON_MGB
pm000785	pm000794	HAS_SON_MGB
pm000786	pm000795	HAS_SON_MGB
pm000787	pm000796	HAS_SON_MGB
pm000788	pm000797	HAS_SON_MGB
pm000789	pm000798	HAS_SON_MGB
pm000790	pm000799	HAS_SON_MGB
pm000791	pm000800	HAS_SIL_MGB
pm000792	pm000801	HAS_SON_MGB
pm000792	pm000802	HAS_SON_MGB
pm000793	pm000803	HAS_SON_MGB
pm000794	pm000804	HAS_SON_MGB
pm000795	pm000805	HAS_SON_MGB
pm000796	pm000807	HAS_SON_MGB
pm000797	pm000808	HAS_SON_MGB
pm000800	pm000811	HAS_SON_MGB
pm000800w	pm000800	HAS_SIL_MGB
pm000801	pm000810	HAS_SON_MGB
pm000802	pm000812	HAS_SON_MGB
pm000802w	pm000802	HAS_SIL_MGB
pm000803	pm000813	HAS_SON_MGB
pm000804	pm000814	HAS_SIL_MGB
pm000804	pm000815	HAS_SON_MGB
pm000807	pm000816	HAS_SON_MGB
pm000810	pm000817	HAS_SON_MGB
pm000811	pm000818	HAS_SON_MGB
pm000812	pm000819	HAS_SON_MGB
pm000812w	pm000812	HAS_SIL_MGB
pm000814	pm000821	HAS_SIL_MGB
pm000814	pm000822	HAS_SON_MGB
pm000815	pm000820	HAS_SON_MGB
pm000818	pm000823	HAS_SON_MGB
pm000820	pm000825	HAS_SON_MGB
pm000821	pm000826	HAS_SON_MGB
pm000822	pm000824	HAS_SON_MGB
pm000823	pm000827	HAS_SON_MGB
pm000823w	pm000823	HAS_SIL_MGB
pm000828	pm000832	HAS_SON_MGB
pm000828	pm000872	HAS_SON_MGB
pm000828	pm000873	HAS_SON_MGB
pm000828w	pm000828	HAS_SIL_MGB
pm000829	pm000835	HAS_SON_MGB
pm000829	pm000836	HAS_SON_MGB
pm000832	pm000837	HAS_SON_MGB
pm000832	pm000838	HAS_SON_MGB
pm000835	pm000843	HAS_SIL_MGB
pm000836	pm000844	HAS_SON_MGB
pm000836	pm000845	HAS_SON_MGB
pm000837	pm000846	HAS_SON_MGB
pm000837	pm000847	HAS_SON_MGB
pm000838	pm000848	HAS_SIL_MGB
pm000838	pm000849	HAS_SON_MGB
pm000848	pm000856	HAS_SON_MGB
pm000849	pm000851	HAS_SIL_MGB
pm000849	pm000852	HAS_SON_MGB
pm000851	pm000859	HAS_SON_MGB
pm000856	pm000860	HAS_SON_MGB
pm000860	pm000862	HAS_SON_MGB
pm000860w	pm000860	HAS_SIL_MGB
pm000862w	pm000862	HAS_SIL_MGB
pm000863	pm000866	HAS_SON_MGB
pm000865	pm000869	HAS_SON_MGB
pm000866	pm000870	HAS_SON_MGB
pm000867	pm000874	HAS_SON_MGB
pm000869	pm000875	HAS_SON_MGB
pm000870	pm000876	HAS_SON_MGB
pm000870	pm000912	HAS_SON_MGB
pm000870	pm000913	HAS_SON_MGB
pm000872	pm000877	HAS_SON_MGB
pm000873	pm000878	HAS_SON_MGB
pm000873w	pm000873	HAS_SIL_MGB
pm000874	pm000881	HAS_SON_MGB
pm000875	pm000882	HAS_SON_MGB
pm000876	pm000884	HAS_SIL_MGB
pm000876	pm000883	HAS_SON_MGB
pm000876	pm000885	HAS_SON_MGB
pm000878	pm000886	HAS_SON_MGB
pm000881	pm000888	HAS_SON_MGB
pm000882	pm000889	HAS_SON_MGB
pm000883	pm000890	HAS_SON_MGB
pm000884	pm000891	HAS_SIL_MGB
pm000884	pm000892	HAS_SON_MGB
pm000886	pm000893	HAS_SON_MGB
pm000886	pm000894	HAS_SON_MGB
pm000888	pm000895	HAS_SON_MGB
pm000889	pm000896	HAS_SON_MGB
pm000891	pm000899	HAS_SON_MGB
pm000892	pm000897	HAS_SON_MGB
pm000892	pm000898	HAS_SON_MGB
pm000893	pm000900	HAS_SON_MGB
pm000895	pm000901	HAS_SON_MGB
pm000898	pm000902	HAS_SON_MGB
pm000899	pm000903	HAS_SON_MGB
pm000900	pm000904	HAS_SON_MGB
pm000902	pm000905	HAS_SON_MGB
pm000903	pm000906	HAS_SON_MGB
pm000904	pm000907	HAS_SON_MGB
pm000904	pm000908	HAS_SON_MGB
pm000904	pm000909	HAS_SON_MGB
pm000907	pm000910	HAS_SON_MGB
pm000908	pm000911	HAS_SON_MGB
pm000912	pm000914	HAS_SON_MGB
pm000913	pm000917	HAS_SON_MGB
pm000914	pm000918	HAS_SON_MGB
pm000914	pm000919	HAS_SON_MGB
pm000917	pm000920	HAS_SON_MGB
pm000918	pm000921	HAS_SON_MGB
pm000923	pm000925	HAS_SON_MGB
pm000923	pm000926	HAS_SON_MGB
pm000923	pm000927	HAS_SON_MGB
pm000923	pm000928	HAS_SON_MGB
pm000923w	pm000923	HAS_SIL_MGB
pm000924	pm000929	HAS_SON_MGB
pm000924	pm000943	HAS_SON_MGB
pm000924	pm000944	HAS_SON_MGB
pm000924	pm000945	HAS_SON_MGB
pm000924w	pm000924	HAS_SIL_MGB
pm000926	pm000924	HAS_SIL_MGB
pm000926	pm000931	HAS_SON_MGB
pm000926	pm000933	HAS_SON_MGB
pm000927	pm000980	HAS_SON_MGB
pm000928	pm000936	HAS_SON_MGB
pm000929	pm000937	HAS_SON_MGB
pm000929	pm000938	HAS_SON_MGB
pm000937	pm000940	HAS_SIL_MGB
pm000938	pm000941	HAS_SON_MGB
pm000938	pm000942	HAS_SON_MGB
pm000938	pm000949	HAS_SON_MGB
pm000943	pm000948	HAS_SON_MGB
pm000943w	pm000943	HAS_SIL_MGB
pm000948	pm000950	HAS_SON_MGB
pm000948	pm000951	HAS_SON_MGB
pm000948w	pm000948	HAS_SIL_MGB
pm000950	pm000952	HAS_SON_MGB
pm000950w	pm000950	HAS_SIL_MGB
pm000951	pm000954	HAS_SON_MGB
pm000951	pm000955	HAS_SON_MGB
pm000951	pm000956	HAS_SON_MGB
pm000951w	pm000951	HAS_SIL_MGB
pm000952w	pm000952	HAS_SIL_MGB
pm000954	pm000957	HAS_SON_MGB
pm000954	pm000958	HAS_SON_MGB
pm000955	pm000961	HAS_SON_MGB
pm000955	pm000962	HAS_SON_MGB
pm000955	pm000963	HAS_SON_MGB
pm000955w	pm000955	HAS_SIL_MGB
pm000956	pm000966	HAS_SON_MGB
pm000957	pm000967	HAS_SON_MGB
pm000957w	pm000957	HAS_SIL_MGB
pm000958	pm000968	HAS_SON_MGB
pm000958w	pm000958	HAS_SIL_MGB
pm000961	pm000971	HAS_SON_MGB
pm000962	pm000972	HAS_SON_MGB
pm000963	pm000974	HAS_SON_MGB
pm000966	pm000975	HAS_SON_MGB
pm000966	pm000999	HAS_SON_MGB
pm000966	pm001000	HAS_SON_MGB
pm000967	pm000976	HAS_SON_MGB
pm000967w	pm000967	HAS_SIL_MGB
pm000971	pm000977	HAS_SON_MGB
pm000972	pm000978	HAS_SON_MGB
pm000974	pm000979	HAS_SON_MGB
pm000980	pm000982	HAS_SIL_MGB
pm000980	pm000981	HAS_SON_MGB
pm000980	pm000983	HAS_SON_MGB
pm000980w	pm000980	HAS_SIL_MGB
pm000981	pm000984	HAS_SON_MGB
pm000981w	pm000981	HAS_SIL_MGB
pm000982	pm000985	HAS_SIL_MGB
pm000982	pm000986	HAS_SON_MGB
pm000984w	pm000984	HAS_SIL_MGB
pm000985	pm000989	HAS_SIL_MGB
pm000986	pm000987	HAS_SON_MGB
pm000986	pm000990	HAS_SON_MGB
pm000989	pm000995	HAS_SON_MGB
pm000990	pm000993	HAS_SON_MGB
pm000993	pm000997	HAS_SON_MGB
pm000995	pm000998	HAS_SIL_MGB
pm000997	pm001001	HAS_SON_MGB
pm001003	pm001005	HAS_SON_MGB
pm001003w	pm001003	HAS_SIL_MGB
pm001004	pm001006	HAS_SON_MGB
pm001004	pm001052	HAS_SON_MGB
pm001004	pm001053	HAS_SON_MGB
pm001004w	pm001004	HAS_SIL_MGB
pm001005	pm001004	HAS_SON_MGB
pm001005	pm001094	HAS_SON_MGB
pm001005	pm001125	HAS_SON_MGB
pm001005w	pm001005	HAS_SIL_MGB
pm001006	pm001010	HAS_SON_MGB
pm001006	pm001015	HAS_SON_MGB
pm001006	pm001016	HAS_SON_MGB
pm001006	pm001054	HAS_SON_MGB
pm001006w	pm001006	HAS_SIL_MGB
pm001010	pm001011	HAS_SON_MGB
pm001011	pm001012	HAS_SON_MGB
pm001012	pm001013	HAS_SON_MGB
pm001013	pm001014	HAS_SON_MGB
pm001015	pm001017	HAS_SON_MGB
pm001016	pm001018	HAS_SON_MGB
pm001016	pm001019	HAS_SON_MGB
pm001016	pm001020	HAS_SON_MGB
pm001016	pm001021	HAS_SON_MGB
pm001016w	pm001016	HAS_SIL_MGB
pm001017	pm001022	HAS_SON_MGB
pm001018	pm001023	HAS_SON_MGB
pm001018w	pm001018	HAS_SIL_MGB
pm001022	pm001024	HAS_SON_MGB
pm001023	pm001026	HAS_SON_MGB
pm001023	pm001027	HAS_SON_MGB
pm001023	pm001028	HAS_SON_MGB
pm001023w	pm001023	HAS_SIL_MGB
pm001024	pm001030	HAS_SON_MGB
pm001026	pm001031	HAS_SON_MGB
pm001026w	pm001026	HAS_SIL_MGB
pm001027	pm001033	HAS_SON_MGB
pm001027	pm001034	HAS_SON_MGB
pm001027w1	pm001027	HAS_SIL_MGB
pm001027w2	pm001027	HAS_SIL_MGB
pm001028	pm001037	HAS_SON_MGB
pm001028	pm001038	HAS_SON_MGB
pm001030	pm001039	HAS_SON_MGB
pm001031	pm001040	HAS_SIL_MGB
pm001031	pm001041	HAS_SON_MGB
pm001031w	pm001031	HAS_SIL_MGB
pm001033	pm001045	HAS_SON_MGB
pm001033w	pm001033	HAS_SIL_MGB
pm001034w	pm001034	HAS_SIL_MGB
pm001037	pm001046	HAS_SON_MGB
pm001037	pm001047	HAS_SON_MGB
pm001038w	pm001038	HAS_SIL_MGB
pm001040	pm001049	HAS_SON_MGB
pm001040	pm001050	HAS_SON_MGB
pm001040	pm001051	HAS_SON_MGB
pm001052	pm001055	HAS_SON_MGB
pm001052w	pm001052	HAS_SIL_MGB
pm001053	pm001056	HAS_SON_MGB
pm001053w	pm001053	HAS_SIL_MGB
pm001054	pm001057	HAS_SON_MGB
pm001054w	pm001054	HAS_SIL_MGB
pm001055	pm001058	HAS_SON_MGB
pm001055w	pm001055	HAS_SIL_MGB
pm001056	pm001061	HAS_SON_MGB
pm001056	pm001097	HAS_SON_MGB
pm001056w	pm001056	HAS_SIL_MGB
pm001057	pm001062	HAS_SON_MGB
pm001057	pm001063	HAS_SON_MGB
pm001057w	pm001057	HAS_SIL_MGB
pm001058	pm001064	HAS_SON_MGB
pm001058	pm001065	HAS_SON_MGB
pm001061	pm001066	HAS_SON_MGB
pm001061	pm001067	HAS_SON_MGB
pm001061w	pm001061	HAS_SIL_MGB
pm001062	pm001068	HAS_SON_MGB
pm001062	pm001069	HAS_SON_MGB
pm001063	pm001070	HAS_SON_MGB
pm001064	pm001071	HAS_SON_MGB
pm001065	pm001072	HAS_SON_MGB
pm001065	pm001073	HAS_SON_MGB
pm001066	pm001074	HAS_SIL_MGB
pm001066w	pm001066	HAS_SIL_MGB
pm001067	pm001075	HAS_SON_MGB
pm001067	pm001110	HAS_SON_MGB
pm001067w	pm001067	HAS_SIL_MGB
pm001068	pm001076	HAS_SON_MGB
pm001069	pm001077	HAS_SON_MGB
pm001070	pm001078	HAS_SON_MGB
pm001071	pm001079	HAS_SON_MGB
pm001072	pm001080	HAS_SON_MGB
pm001073	pm001081	HAS_SON_MGB
pm001074w	pm001074	HAS_SIL_MGB
pm001075	pm001082	HAS_SON_MGB
pm001075	pm001083	HAS_SON_MGB
pm001076	pm001086	HAS_SON_MGB
pm001080	pm001087	HAS_SON_MGB
pm001080	pm001088	HAS_SON_MGB
pm001082	pm001089	HAS_SON_MGB
pm001082w	pm001082	HAS_SIL_MGB
pm001083	pm001092	HAS_SON_MGB
pm001083w	pm001083	HAS_SIL_MGB
pm001092w	pm001092	HAS_SIL_MGB
pm001094	pm001095	HAS_SON_MGB
pm001094w	pm001094	HAS_SIL_MGB
pm001095	pm001096	HAS_SON_MGB
pm001096	pm001100	HAS_SON_MGB
pm001096w	pm001096	HAS_SIL_MGB
pm001097	pm001103	HAS_SON_MGB
pm001097w	pm001097	HAS_SIL_MGB
pm001100	pm001106	HAS_SIL_MGB
pm001100	pm001107	HAS_SON_MGB
pm001100	pm001108	HAS_SON_MGB
pm001100	pm001109	HAS_SON_MGB
pm001100w	pm001100	HAS_SIL_MGB
pm001103	pm001111	HAS_SON_MGB
pm001103w	pm001103	HAS_SIL_MGB
pm001106	pm001112	HAS_SIL_MGB
pm001106	pm001113	HAS_SON_MGB
pm001108	pm001114	HAS_SON_MGB
pm001109	pm001115	HAS_SON_MGB
pm001110	pm001116	HAS_SON_MGB
pm001110	pm001117	HAS_SON_MGB
pm001110w	pm001110	HAS_SIL_MGB
pm001111	pm001118	HAS_SON_MGB
pm001111w	pm001111	HAS_SIL_MGB
pm001115	pm001120	HAS_SIL_MGB
pm001115	pm001119	HAS_SON_MGB
pm001115	pm001121	HAS_SON_MGB
pm001115w	pm001115	HAS_SIL_MGB
pm001116	pm001123	HAS_SIL_MGB
pm001116	pm001122	HAS_SON_MGB
pm001116	pm001124	HAS_SON_MGB
pm001116w	pm001116	HAS_SIL_MGB
pm001122w	pm001122	HAS_SIL_MGB
pm001125	pm001126	HAS_SON_MGB
pm001125	pm001402	HAS_SON_MGB
pm001125	pm001403	HAS_SON_MGB
pm001125w	pm001125	HAS_SIL_MGB
pm001126	pm001127	HAS_SON_MGB
pm001126	pm001243	HAS_SON_MGB
pm001126	pm001308	HAS_SON_MGB
pm001127	pm001128	HAS_SON_MGB
pm001127	pm001159	HAS_SON_MGB
pm001127	pm001160	HAS_SON_MGB
pm001127	pm001213	HAS_SON_MGB
pm001127	pm001244	HAS_SON_MGB
pm001127	pm001245	HAS_SON_MGB
pm001127w	pm001127	HAS_SIL_MGB
pm001128	pm001129	HAS_SIL_MGB
pm001128	pm001130	HAS_SON_MGB
pm001128w	pm001128	HAS_SIL_MGB
pm001129	pm001133	HAS_SON_MGB
pm001129	pm001134	HAS_SON_MGB
pm001129	pm001135	HAS_SON_MGB
pm001129	pm001136	HAS_SON_MGB
pm001133	pm001138	HAS_SON_MGB
pm001134	pm001139	HAS_SON_MGB
pm001134w	pm001134	HAS_SIL_MGB
pm001135	pm001142	HAS_SON_MGB
pm001136	pm001146	HAS_SON_MGB
pm001136	pm001147	HAS_SON_MGB
pm001136	pm001148	HAS_SON_MGB
pm001136	pm001149	HAS_SON_MGB
pm001138	pm001150	HAS_SON_MGB
pm001139w	pm001139	HAS_SIL_MGB
pm001146	pm001154	HAS_SIL_MGB
pm001146	pm001155	HAS_SON_MGB
pm001146	pm001156	HAS_SON_MGB
pm001147	pm001158	HAS_SON_MGB
pm001154w	pm001154	HAS_SIL_MGB
pm001159	pm001161	HAS_SON_MGB
pm001159w	pm001159	HAS_SIL_MGB
pm001160	pm001162	HAS_SON_MGB
pm001160w	pm001160	HAS_SIL_MGB
pm001161	pm001163	HAS_SON_MGB
pm001162	pm001164	HAS_SON_MGB
pm001162	pm001165	HAS_SON_MGB
pm001162	pm001166	HAS_SON_MGB
pm001162	pm001188	HAS_SON_MGB
pm001162	pm001189	HAS_SON_MGB
pm001162	pm001190	HAS_SON_MGB
pm001162	pm001218	HAS_SON_MGB
pm001162	pm001219	HAS_SON_MGB
pm001162w	pm001162	HAS_SIL_MGB
pm001163	pm001168	HAS_SON_MGB
pm001163	pm001169	HAS_SON_MGB
pm001164	pm001170	HAS_SON_MGB
pm001165	pm001172	HAS_SIL_MGB
pm001165w	pm001165	HAS_SIL_MGB
pm001166	pm001192	HAS_SIL_MGB
pm001166	pm001173	HAS_SON_MGB
pm001166	pm001191	HAS_SON_MGB
pm001166	pm001193	HAS_SON_MGB
pm001170w	pm001170	HAS_SIL_MGB
pm001172	pm001177	HAS_SON_MGB
pm001172w	pm001172	HAS_SIL_MGB
pm001173	pm001174	HAS_SIL_MGB
pm001173	pm001175	HAS_SON_MGB
pm001173	pm001176	HAS_SON_MGB
pm001174	pm001180	HAS_SON_MGB
pm001174w	pm001174	HAS_SIL_MGB
pm001176	pm001181	HAS_SON_MGB
pm001177	pm001183	HAS_SON_MGB
pm001177	pm001184	HAS_SON_MGB
pm001177	pm001185	HAS_SON_MGB
pm001177w	pm001177	HAS_SIL_MGB
pm001183w	pm001183	HAS_SIL_MGB
pm001184w	pm001184	HAS_SIL_MGB
pm001188	pm001195	HAS_SON_MGB
pm001188	pm001196	HAS_SON_MGB
pm001188	pm001197	HAS_SON_MGB
pm001188	pm001198	HAS_SON_MGB
pm001188w	pm001188	HAS_SIL_MGB
pm001189	pm001202	HAS_SON_MGB
pm001189	pm001203	HAS_SON_MGB
pm001189w	pm001189	HAS_SIL_MGB
pm001190	pm001205	HAS_SON_MGB
pm001190	pm001222	HAS_SON_MGB
pm001190	pm001223	HAS_SON_MGB
pm001190	pm001224	HAS_SON_MGB
pm001191	pm001206	HAS_SON_MGB
pm001191w	pm001191	HAS_SIL_MGB
pm001195	pm001207	HAS_SON_MGB
pm001202	pm001208	HAS_SON_MGB
pm001202w	pm001202	HAS_SIL_MGB
pm001205	pm001210	HAS_SON_MGB
pm001205	pm001231	HAS_SON_MGB
pm001208	pm001211	HAS_SON_MGB
pm001208w	pm001208	HAS_SIL_MGB
pm001210	pm001212	HAS_SON_MGB
pm001210	pm001241	HAS_SON_MGB
pm001211w	pm001211	HAS_SIL_MGB
pm001213	pm001214	HAS_SON_MGB
pm001213w	pm001213	HAS_SIL_MGB
pm001214	pm001221	HAS_SIL_MGB
pm001214	pm001255	HAS_SON_MGB
pm001214w	pm001214	HAS_SIL_MGB
pm001218	pm001225	HAS_SON_MGB
pm001218w	pm001218	HAS_SIL_MGB
pm001219	pm001226	HAS_SON_MGB
pm001219	pm001227	HAS_SON_MGB
pm001221	pm001228	HAS_SON_MGB
pm001221w1	pm001221	HAS_SIL_MGB
pm001221w2	pm001221	HAS_SIL_MGB
pm001223	pm001232	HAS_SON_MGB
pm001223	pm001233	HAS_SON_MGB
pm001225	pm001235	HAS_SON_MGB
pm001225w	pm001225	HAS_SIL_MGB
pm001226	pm001236	HAS_SIL_MGB
pm001227	pm001237	HAS_SON_MGB
pm001228	pm001238	HAS_SIL_MGB
pm001228	pm001239	HAS_SON_MGB
pm001228	pm001240	HAS_SON_MGB
pm001228	pm001270	HAS_SON_MGB
pm001228w	pm001228	HAS_SIL_MGB
pm001232w	pm001232	HAS_SIL_MGB
pm001235w	pm001235	HAS_SIL_MGB
pm001236w	pm001236	HAS_SIL_MGB
pm001238w	pm001238	HAS_SIL_MGB
pm001240	pm001242	HAS_SON_MGB
pm001240w	pm001240	HAS_SIL_MGB
pm001242w	pm001242	HAS_SIL_MGB
pm001243	pm001248	HAS_SON_MGB
pm001243	pm001249	HAS_SON_MGB
pm001243w	pm001243	HAS_SIL_MGB
pm001244	pm001250	HAS_SON_MGB
pm001244w	pm001244	HAS_SIL_MGB
pm001245	pm001252	HAS_SON_MGB
pm001248	pm001253	HAS_SON_MGB
pm001248w	pm001248	HAS_SIL_MGB
pm001249	pm001254	HAS_SON_MGB
pm001249	pm001282	HAS_SON_MGB
pm001249	pm001283	HAS_SON_MGB
pm001249w	pm001249	HAS_SIL_MGB
pm001250	pm001257	HAS_SON_MGB
pm001252	pm001259	HAS_SON_MGB
pm001253	pm001262	HAS_SON_MGB
pm001253w	pm001253	HAS_SIL_MGB
pm001254	pm001263	HAS_SON_MGB
