source	target	relationship
pm081986w	pm081986	HAS_SIL_MGB
pm081991w	pm081991	HAS_SIL_MGB
pm081991	pm082028	HAS_SON_MGB
pm081986	pm081991	HAS_SON_MGB
pm081977	pm081986	HAS_SON_MGB
pm081986w	pm081986	HAS_SIL_MGB
pm081991w	pm081991	HAS_SIL_MGB
pm083234	pm083243	HAS_SON_MGB
pm083225	pm083234	HAS_SON_MGB
pm083194	pm083225	HAS_SON_MGB
pm083225w	pm083225	HAS_SIL_MGB
pm083234w	pm083234	HAS_SIL_MGB
pm084418	pm084421	HAS_SON_MGB
pm084414	pm084418	HAS_SON_MGB
pm084409	pm084414	HAS_SON_MGB
pm084418	pm084422	HAS_SON_MGB
pm084414	pm084418	HAS_SON_MGB
pm084409	pm084414	HAS_SON_MGB
pm056496w	pm056496	HAS_SIL_MGB
pm056997w	pm056997	HAS_SIL_MGB
pm014956	pm014957	HAS_SON_MGB
pm014954	pm014956	HAS_SON_MGB
pm014953	pm014954	HAS_SON_MGB
pm014956	pm014986	HAS_SON_MGB
pm014954	pm014956	HAS_SON_MGB
pm014953	pm014954	HAS_SON_MGB
pm014956	pm014987	HAS_SON_MGB
pm014954	pm014956	HAS_SON_MGB
pm014953	pm014954	HAS_SON_MGB
pm044066	pm044075	HAS_SON_MGB
pm044061	pm044066	HAS_SON_MGB
pm044041	pm044061	HAS_SON_MGB
pm044061w	pm044061	HAS_SIL_MGB
pm044066w	pm044066	HAS_SIL_MGB
pm048802	pm048806	HAS_SON_MGB
pm048799	pm048802	HAS_SON_MGB
pm048797	pm048799	HAS_SON_MGB
pm048799w	pm048799	HAS_SIL_MGB
pm048802w	pm048802	HAS_SIL_MGB
pm060025	pm060029	HAS_SON_MGB
pm059995	pm060025	HAS_SON_MGB
pm059991	pm059995	HAS_SON_MGB
pm059995w	pm059995	HAS_SIL_MGB
pm002059w	pm002059	HAS_SIL_MGB
pm083553	pm083558	HAS_SON_MGB
pm083550	pm083553	HAS_SON_MGB
pm083544	pm083550	HAS_SON_MGB
pm083550w	pm083550	HAS_SIL_MGB
pm083553w	pm083553	HAS_SIL_MGB
pm083553	pm083559	HAS_SON_MGB
pm083550	pm083553	HAS_SON_MGB
pm083544	pm083550	HAS_SON_MGB
pm083550w	pm083550	HAS_SIL_MGB
pm083553w	pm083553	HAS_SIL_MGB
pm033689w	pm033689	HAS_SIL_MGB
pm054720	pm054721	HAS_SON_MGB
pm054719	pm054720	HAS_SON_MGB
pm054718	pm054719	HAS_SON_MGB
pm074449	pm074455	HAS_SON_MGB
pm074445	pm074449	HAS_SON_MGB
pm074443	pm074445	HAS_SON_MGB
pm066005	pm066010	HAS_SON_MGB
pm065998	pm066005	HAS_SON_MGB
pm065995	pm065998	HAS_SON_MGB
pm065998w	pm065998	HAS_SIL_MGB
pm066005w	pm066005	HAS_SIL_MGB
pm005744	pm005747	HAS_SIL_MGB
pm005742	pm005744	HAS_SON_MGB
pm005740	pm005742	HAS_SON_MGB
pm020947	pm020948	HAS_SON_MGB
pm020946	pm020947	HAS_SON_MGB
pm020945	pm020946	HAS_SON_MGB
pm080579	pm080583	HAS_SON_MGB
pm080577	pm080579	HAS_SON_MGB
pm080576	pm080577	HAS_SON_MGB
pm080577w	pm080577	HAS_SIL_MGB
pm080579	pm080584	HAS_SON_MGB
pm080577	pm080579	HAS_SON_MGB
pm080576	pm080577	HAS_SON_MGB
pm080577w	pm080577	HAS_SIL_MGB
pm087961	pm087962	HAS_SON_MGB
pm087960	pm087961	HAS_SON_MGB
pm087959	pm087960	HAS_SON_MGB
pm056492w	pm056492	HAS_SIL_MGB
pm056781w	pm056781	HAS_SIL_MGB
pm074403w	pm074403	HAS_SIL_MGB
pm074580w	pm074580	HAS_SIL_MGB
pm079272w2	pm079272	HAS_SIL_MGB
pm028388	pm028394	HAS_SON_MGB
pm028386	pm028388	HAS_SON_MGB
pm028384	pm028386	HAS_SON_MGB
pm028386w	pm028386	HAS_SIL_MGB
pm028388w	pm028388	HAS_SIL_MGB
pm028388	pm028395	HAS_SON_MGB
pm028386	pm028388	HAS_SON_MGB
pm028384	pm028386	HAS_SON_MGB
pm028386w	pm028386	HAS_SIL_MGB
pm028388w	pm028388	HAS_SIL_MGB
pm034497	pm034503	HAS_SON_MGB
pm034493	pm034497	HAS_SON_MGB
pm034491	pm034493	HAS_SON_MGB
pm053454	pm053458	HAS_SON_MGB
pm053445	pm053454	HAS_SON_MGB
pm053436	pm053445	HAS_SON_MGB
pm080871	pm080872	HAS_SON_MGB
pm080870	pm080871	HAS_SON_MGB
pm080868	pm080870	HAS_SON_MGB
pm080871	pm080873	HAS_SON_MGB
pm080870	pm080871	HAS_SON_MGB
pm080868	pm080870	HAS_SON_MGB
pm080871	pm080874	HAS_SON_MGB
pm080870	pm080871	HAS_SON_MGB
pm080868	pm080870	HAS_SON_MGB
pm080871	pm080875	HAS_SON_MGB
pm080870	pm080871	HAS_SON_MGB
pm080868	pm080870	HAS_SON_MGB
pm032267w	pm032267	HAS_SIL_MGB
pm064564w	pm064564	HAS_SIL_MGB
pm032658w	pm032658	HAS_SIL_MGB
pm058498w	pm058498	HAS_SIL_MGB
pm057385	pm057391	HAS_SON_MGB
pm057377	pm057385	HAS_SON_MGB
pm057372	pm057377	HAS_SIL_MGB
pm057377w	pm057377	HAS_SIL_MGB
pm057385w	pm057385	HAS_SIL_MGB
pm069907	pm069913	HAS_SON_MGB
pm069904	pm069907	HAS_SON_MGB
pm069901	pm069904	HAS_SON_MGB
pm070098	pm070102	HAS_SON_MGB
pm070092	pm070098	HAS_SON_MGB
pm070085	pm070092	HAS_SON_MGB
pm069908	pm069914	HAS_SON_MGB
pm069904	pm069908	HAS_SON_MGB
pm069901	pm069904	HAS_SON_MGB
pm081384	pm081387	HAS_SON_MGB
pm081382	pm081384	HAS_SON_MGB
pm081346	pm081382	HAS_SON_MGB
pm081384	pm081388	HAS_SON_MGB
pm081382	pm081384	HAS_SON_MGB
pm081346	pm081382	HAS_SON_MGB
pm044042w1	pm044042	HAS_SIL_MGB
pm060659w	pm060659	HAS_SIL_MGB
pm018293	pm018298	HAS_SON_MGB
pm018288	pm018293	HAS_SON_MGB
pm018238	pm018288	HAS_SON_MGB
pm018288w1	pm018288	HAS_SIL_MGB
pm018288w2	pm018288	HAS_SIL_MGB
pm018288w3	pm018288	HAS_SIL_MGB
pm018293w	pm018293	HAS_SIL_MGB
pm018295	pm018301	HAS_SON_MGB
pm018264	pm018295	HAS_SON_MGB
pm018240	pm018264	HAS_SON_MGB
pm018264w	pm018264	HAS_SIL_MGB
pm018295w	pm018295	HAS_SIL_MGB
pm018295	pm018302	HAS_SON_MGB
pm018264	pm018295	HAS_SON_MGB
pm018240	pm018264	HAS_SON_MGB
pm018264w	pm018264	HAS_SIL_MGB
pm018295w	pm018295	HAS_SIL_MGB
pm027890	pm027895	HAS_SON_MGB
pm027883	pm027890	HAS_SON_MGB
pm027874	pm027883	HAS_SON_MGB
pm062782	pm062791	HAS_SON_MGB
pm062778	pm062782	HAS_SON_MGB
pm062776	pm062778	HAS_SIL_MGB
pm062778w	pm062778	HAS_SIL_MGB
pm064790	pm064793	HAS_SON_MGB
pm064787	pm064790	HAS_SON_MGB
pm064703	pm064787	HAS_SON_MGB
pm064790	pm064794	HAS_SON_MGB
pm064787	pm064790	HAS_SON_MGB
pm064703	pm064787	HAS_SON_MGB
pm062783	pm062793	HAS_SON_MGB
pm062778	pm062783	HAS_SON_MGB
pm062776	pm062778	HAS_SIL_MGB
pm062778w	pm062778	HAS_SIL_MGB
pm062783	pm062794	HAS_SON_MGB
pm062778	pm062783	HAS_SON_MGB
pm062776	pm062778	HAS_SIL_MGB
pm062778w	pm062778	HAS_SIL_MGB
pm068959	pm068961	HAS_SON_MGB
pm068909	pm068959	HAS_SON_MGB
pm068909w	pm068909	HAS_SIL_MGB
pm068918	pm068909	HAS_SON_MGB
pm085598	pm085602	HAS_SON_MGB
pm085594	pm085598	HAS_SON_MGB
pm085588	pm085594	HAS_SON_MGB
pm085645	pm085646	HAS_SON_MGB
pm085644	pm085645	HAS_SON_MGB
pm085495	pm085644	HAS_SON_MGB
pm058510w	pm058510	HAS_SIL_MGB
pm058514w	pm058514	HAS_SIL_MGB
pm081623	pm081624	HAS_SON_MGB
pm081622	pm081623	HAS_SON_MGB
pm081605	pm081622	HAS_SON_MGB
pm060665w1	pm060665	HAS_SIL_MGB
pm064565w	pm064565	HAS_SIL_MGB
pm009830w	pm009830	HAS_SIL_MGB
pm080144w	pm080144	HAS_SIL_MGB
pm013851	pm013859	HAS_SIL_MGB
pm013842	pm013851	HAS_SON_MGB
pm013836	pm013842	HAS_SON_MGB
pm013851	pm013858	HAS_SON_MGB
pm013842	pm013851	HAS_SON_MGB
pm013836	pm013842	HAS_SON_MGB
pm024125	pm024129	HAS_SON_MGB
pm024117	pm024125	HAS_SON_MGB
pm024115	pm024117	HAS_SON_MGB
pm024125	pm024145	HAS_SON_MGB
pm024117	pm024125	HAS_SON_MGB
pm024115	pm024117	HAS_SON_MGB
pm024125	pm024146	HAS_SON_MGB
pm024117	pm024125	HAS_SON_MGB
pm024115	pm024117	HAS_SON_MGB
pm028623	pm028630	HAS_SON_MGB
pm028616	pm028623	HAS_SON_MGB
pm028609	pm028616	HAS_SON_MGB
pm028616w	pm028616	HAS_SIL_MGB
pm028623w	pm028623	HAS_SIL_MGB
pm030814w	pm030814	HAS_SIL_MGB
pm030824w	pm030824	HAS_SIL_MGB
pm039438	pm039444	HAS_SON_MGB
pm039430	pm039438	HAS_SON_MGB
pm039424	pm039430	HAS_SON_MGB
pm021946	pm021950	HAS_SON_MGB
pm021946w1	pm021946	HAS_SIL_MGB
pm021946w2	pm021946	HAS_SIL_MGB
pm021987	pm021946	HAS_SON_MGB
pm021981	pm021987	HAS_SON_MGB
pm021987w	pm021987	HAS_SIL_MGB
pm021946	pm022026	HAS_SON_MGB
pm021946w1	pm021946	HAS_SIL_MGB
pm021946w2	pm021946	HAS_SIL_MGB
pm021987	pm021946	HAS_SON_MGB
pm021981	pm021987	HAS_SON_MGB
pm021987w	pm021987	HAS_SIL_MGB
pm021946	pm022103	HAS_SON_MGB
pm021946w1	pm021946	HAS_SIL_MGB
pm021946w2	pm021946	HAS_SIL_MGB
pm021987	pm021946	HAS_SON_MGB
pm021981	pm021987	HAS_SON_MGB
pm021987w	pm021987	HAS_SIL_MGB
pm021946	pm022248	HAS_SON_MGB
pm021946w1	pm021946	HAS_SIL_MGB
pm021946w2	pm021946	HAS_SIL_MGB
pm021987	pm021946	HAS_SON_MGB
pm021981	pm021987	HAS_SON_MGB
pm021987w	pm021987	HAS_SIL_MGB
pm021946	pm022290	HAS_SON_MGB
pm021946w1	pm021946	HAS_SIL_MGB
pm021946w2	pm021946	HAS_SIL_MGB
pm021987	pm021946	HAS_SON_MGB
pm021981	pm021987	HAS_SON_MGB
pm021987w	pm021987	HAS_SIL_MGB
pm021946	pm022291	HAS_SON_MGB
pm021946w1	pm021946	HAS_SIL_MGB
pm021946w2	pm021946	HAS_SIL_MGB
pm021987	pm021946	HAS_SON_MGB
pm021981	pm021987	HAS_SON_MGB
pm021987w	pm021987	HAS_SIL_MGB
pm044135	pm044139	HAS_SON_MGB
pm044131	pm044135	HAS_SON_MGB
pm044127	pm044131	HAS_SON_MGB
pm001913	pm001921	HAS_SON_MGB
pm001910	pm001913	HAS_SIL_MGB
pm001908	pm001910	HAS_SON_MGB
pm001910w	pm001910	HAS_SIL_MGB
pm001913w	pm001913	HAS_SIL_MGB
pm058344	pm058348	HAS_SON_MGB
pm058341	pm058344	HAS_SON_MGB
pm058310	pm058341	HAS_SON_MGB
pm058344	pm058394	HAS_SON_MGB
pm058341	pm058344	HAS_SON_MGB
pm058310	pm058341	HAS_SON_MGB
pm063886	pm063887	HAS_SON_MGB
pm063300	pm063886	HAS_SON_MGB
pm063288	pm063300	HAS_SON_MGB
pm063300w	pm063300	HAS_SIL_MGB
pm063886w	pm063886	HAS_SIL_MGB
pm063886	pm063896	HAS_SON_MGB
pm063300	pm063886	HAS_SON_MGB
pm063288	pm063300	HAS_SON_MGB
pm063300w	pm063300	HAS_SIL_MGB
pm063886w	pm063886	HAS_SIL_MGB
pm063886	pm063897	HAS_SON_MGB
pm063300	pm063886	HAS_SON_MGB
pm063288	pm063300	HAS_SON_MGB
pm063300w	pm063300	HAS_SIL_MGB
pm063886w	pm063886	HAS_SIL_MGB
pm031011w	pm031011	HAS_SIL_MGB
pm052043w	pm052043	HAS_SIL_MGB
pm013541	pm013546	HAS_SON_MGB
pm013537	pm013541	HAS_SON_MGB
pm013533	pm013537	HAS_SON_MGB
pm013537w	pm013537	HAS_SIL_MGB
pm014153	pm014155	HAS_SON_MGB
pm014121	pm014153	HAS_SON_MGB
pm014120	pm014121	HAS_SON_MGB
pm014153w	pm014153	HAS_SIL_MGB
pm014153	pm014180	HAS_SON_MGB
pm014121	pm014153	HAS_SON_MGB
pm014120	pm014121	HAS_SON_MGB
pm014153w	pm014153	HAS_SIL_MGB
pm016611	pm016614	HAS_SON_MGB
pm016610	pm016611	HAS_SON_MGB
pm016608	pm016610	HAS_SON_MGB
pm021426	pm021429	HAS_SON_MGB
pm021424	pm021426	HAS_SON_MGB
pm021422	pm021424	HAS_SON_MGB
pm021426	pm021430	HAS_SON_MGB
pm021424	pm021426	HAS_SON_MGB
pm021422	pm021424	HAS_SON_MGB
pm021428	pm021433	HAS_SON_MGB
pm021425	pm021428	HAS_SON_MGB
pm021423	pm021425	HAS_SON_MGB
pm025596	pm025597	HAS_SON_MGB
pm025571	pm025596	HAS_SIL_MGB
pm025569	pm025571	HAS_SON_MGB
pm025571w	pm025571	HAS_SIL_MGB
pm025596w	pm025596	HAS_SIL_MGB
pm025596	pm025598	HAS_SON_MGB
pm025571	pm025596	HAS_SIL_MGB
pm025569	pm025571	HAS_SON_MGB
pm025571w	pm025571	HAS_SIL_MGB
pm025596w	pm025596	HAS_SIL_MGB
pm025596	pm025599	HAS_SON_MGB
pm025571	pm025596	HAS_SIL_MGB
pm025569	pm025571	HAS_SON_MGB
pm025571w	pm025571	HAS_SIL_MGB
pm025596w	pm025596	HAS_SIL_MGB
pm030811	pm030819	HAS_SON_MGB
pm030807	pm030811	HAS_SON_MGB
pm030798	pm030807	HAS_SON_MGB
pm030807w	pm030807	HAS_SIL_MGB
pm030811w	pm030811	HAS_SIL_MGB
pm001226	pm001236	HAS_SIL_MGB
pm001219	pm001226	HAS_SON_MGB
pm001162	pm001219	HAS_SON_MGB
pm054494	pm054499	HAS_SON_MGB
pm054491	pm054494	HAS_SON_MGB
pm054487	pm054491	HAS_SON_MGB
pm054494	pm054500	HAS_SON_MGB
pm054491	pm054494	HAS_SON_MGB
pm054487	pm054491	HAS_SON_MGB
pm057796	pm057800	HAS_SON_MGB
pm057787	pm057796	HAS_SON_MGB
pm057778	pm057787	HAS_SON_MGB
pm062523	pm062524	HAS_SON_MGB
pm047337	pm047338	HAS_SON_MGB
pm047336	pm047337	HAS_SON_MGB
pm047101	pm047336	HAS_SON_MGB
pm047336w1	pm047336	HAS_SIL_MGB
pm047336w2	pm047336	HAS_SIL_MGB
pm047337	pm047339	HAS_SON_MGB
pm047336	pm047337	HAS_SON_MGB
pm047101	pm047336	HAS_SON_MGB
pm047336w1	pm047336	HAS_SIL_MGB
pm047336w2	pm047336	HAS_SIL_MGB
pm047337	pm047350	HAS_SON_MGB
pm047336	pm047337	HAS_SON_MGB
pm047101	pm047336	HAS_SON_MGB
pm047336w1	pm047336	HAS_SIL_MGB
pm047336w2	pm047336	HAS_SIL_MGB
pm076054	pm076057	HAS_SON_MGB
pm076050	pm076054	HAS_SON_MGB
pm076047	pm076050	HAS_SON_MGB
pm076054	pm076058	HAS_SON_MGB
pm076050	pm076054	HAS_SON_MGB
pm076047	pm076050	HAS_SON_MGB
pm082429	pm082436	HAS_SON_MGB
pm082423	pm082429	HAS_SON_MGB
pm082410	pm082423	HAS_SON_MGB
pm087114	pm087115	HAS_SON_MGB
pm087112	pm087114	HAS_SON_MGB
pm087993	pm087996	HAS_SON_MGB
pm069877	pm069882	HAS_SON_MGB
pm069874	pm069877	HAS_SON_MGB
pm069870	pm069874	HAS_SON_MGB
pm069874w	pm069874	HAS_SIL_MGB
pm069877w	pm069877	HAS_SIL_MGB
pm034608	pm034610	HAS_SON_MGB
pm034604	pm034608	HAS_SON_MGB
pm076119w	pm076119	HAS_SIL_MGB
pm085928	pm085934	HAS_SON_MGB
pm085922	pm085928	HAS_SON_MGB
pm085918	pm085922	HAS_SON_MGB
pm076779w	pm076779	HAS_SIL_MGB
pm078635w	pm078635	HAS_SIL_MGB
pm021220	pm021221	HAS_SON_MGB
pm021199	pm021220	HAS_SON_MGB
pm021198	pm021199	HAS_SON_MGB
pm076446w	pm076446	HAS_SIL_MGB
pm032325	pm032331	HAS_SON_MGB
pm032319	pm032325	HAS_SON_MGB
pm032316	pm032319	HAS_SON_MGB
pm032319w	pm032319	HAS_SIL_MGB
pm032325w	pm032325	HAS_SIL_MGB
pm032325	pm032332	HAS_SON_MGB
pm032319	pm032325	HAS_SON_MGB
pm032316	pm032319	HAS_SON_MGB
pm032319w	pm032319	HAS_SIL_MGB
pm032325w	pm032325	HAS_SIL_MGB
pm032325	pm032333	HAS_SON_MGB
pm032319	pm032325	HAS_SON_MGB
pm032316	pm032319	HAS_SON_MGB
pm032319w	pm032319	HAS_SIL_MGB
pm032325w	pm032325	HAS_SIL_MGB
pm031286	pm031293	HAS_SON_MGB
pm031273	pm031286	HAS_SON_MGB
pm031267	pm031273	HAS_SON_MGB
pm031273w	pm031273	HAS_SIL_MGB
pm031286w	pm031286	HAS_SIL_MGB
pm031286	pm031319	HAS_SON_MGB
pm031273	pm031286	HAS_SON_MGB
pm031267	pm031273	HAS_SON_MGB
pm031273w	pm031273	HAS_SIL_MGB
pm031286w	pm031286	HAS_SIL_MGB
pm031286	pm031320	HAS_SON_MGB
pm031273	pm031286	HAS_SON_MGB
pm031267	pm031273	HAS_SON_MGB
pm031273w	pm031273	HAS_SIL_MGB
pm031286w	pm031286	HAS_SIL_MGB
pm034876	pm034877	HAS_SON_MGB
pm034875	pm034876	HAS_SON_MGB
pm034874	pm034875	HAS_SON_MGB
pm000566w	pm000566	HAS_SIL_MGB
pm040233	pm040234	HAS_SON_MGB
pm040232	pm040233	HAS_SON_MGB
pm040231	pm040232	HAS_SON_MGB
pm040233	pm040235	HAS_SON_MGB
pm040232	pm040233	HAS_SON_MGB
pm040231	pm040232	HAS_SON_MGB
pm040233	pm040236	HAS_SON_MGB
pm040232	pm040233	HAS_SON_MGB
pm040231	pm040232	HAS_SON_MGB
pm040233	pm040237	HAS_SON_MGB
pm040232	pm040233	HAS_SON_MGB
pm040231	pm040232	HAS_SON_MGB
pm043299	pm043306	HAS_SON_MGB
pm043292	pm043299	HAS_SON_MGB
pm043291	pm043292	HAS_SON_MGB
pm043292w	pm043292	HAS_SIL_MGB
pm043299w	pm043299	HAS_SIL_MGB
pm007858w	pm007858	HAS_SIL_MGB
pm075328	pm075336	HAS_SON_MGB
pm075320	pm075328	HAS_SON_MGB
pm075314	pm075320	HAS_SON_MGB
pm075689	pm075697	HAS_SON_MGB
pm075683	pm075689	HAS_SON_MGB
pm075673	pm075683	HAS_SON_MGB
pm087782	pm087783	HAS_SON_MGB
pm087781	pm087782	HAS_SON_MGB
pm087780	pm087781	HAS_SON_MGB
pm018933	pm018942	HAS_SON_MGB
pm018925	pm018933	HAS_SON_MGB
pm018916	pm018925	HAS_SON_MGB
pm076443w	pm076443	HAS_SIL_MGB
pm037162	pm037164	HAS_SON_MGB
pm037129	pm037162	HAS_SON_MGB
pm037131	pm037129	HAS_SON_MGB
pm060026	pm060030	HAS_SON_MGB
pm060021	pm060026	HAS_SON_MGB
pm059991	pm060021	HAS_SON_MGB
pm060021w	pm060021	HAS_SIL_MGB
pm060026w	pm060026	HAS_SIL_MGB
pm010118w	pm010118	HAS_SIL_MGB
pm010292w	pm010292	HAS_SIL_MGB
pm048344	pm048349	HAS_SON_MGB
pm048340	pm048344	HAS_SON_MGB
pm048243	pm048340	HAS_SON_MGB
pm001992w	pm001992	HAS_SIL_MGB
pm041677w	pm041677	HAS_SIL_MGB
pm052490w	pm052490	HAS_SIL_MGB
pm060665w2	pm060665	HAS_SIL_MGB
pm016547	pm016549	HAS_SON_MGB
pm016544	pm016547	HAS_SON_MGB
pm016540	pm016544	HAS_SON_MGB
pm001919	pm001927	HAS_SIL_MGB
pm001911	pm001919	HAS_SIL_MGB
pm001908	pm001911	HAS_SON_MGB
pm001911w	pm001911	HAS_SIL_MGB
pm001919w	pm001919	HAS_SIL_MGB
pm001919	pm001928	HAS_SON_MGB
pm001911	pm001919	HAS_SIL_MGB
pm001908	pm001911	HAS_SON_MGB
pm001911w	pm001911	HAS_SIL_MGB
pm001919w	pm001919	HAS_SIL_MGB
pm060422	pm060426	HAS_SON_MGB
pm060415	pm060422	HAS_SON_MGB
pm060408	pm060415	HAS_SON_MGB
pm060422	pm060427	HAS_SON_MGB
pm060415	pm060422	HAS_SON_MGB
pm060408	pm060415	HAS_SON_MGB
pm063474	pm063530	HAS_SON_MGB
pm063468	pm063474	HAS_SON_MGB
pm063449	pm063468	HAS_SON_MGB
pm063474	pm063479	HAS_SON_MGB
pm063468	pm063474	HAS_SON_MGB
pm063449	pm063468	HAS_SON_MGB
pm071804	pm071808	HAS_SON_MGB
pm071797	pm071804	HAS_SON_MGB
pm071786	pm071797	HAS_SON_MGB
pm071797w	pm071797	HAS_SIL_MGB
pm071804w	pm071804	HAS_SIL_MGB
pm075061	pm075066	HAS_SON_MGB
pm075056	pm075061	HAS_SON_MGB
pm075053	pm075056	HAS_SON_MGB
pm075061w	pm075061	HAS_SIL_MGB
pm075378	pm075381	HAS_SIL_MGB
pm075377	pm075378	HAS_SON_MGB
pm075099	pm075377	HAS_SON_MGB
pm075378	pm075380	HAS_SON_MGB
pm075377	pm075378	HAS_SON_MGB
pm075099	pm075377	HAS_SON_MGB
pm075671	pm075680	HAS_SON_MGB
pm075622	pm075671	HAS_SON_MGB
pm075621	pm075622	HAS_SON_MGB
pm075622w	pm075622	HAS_SIL_MGB
pm082597	pm082600	HAS_SON_MGB
pm082628	pm082597	HAS_SON_MGB
pm082627	pm082628	HAS_SON_MGB
pm084332	pm084339	HAS_SON_MGB
pm084324	pm084332	HAS_SON_MGB
pm084318	pm084324	HAS_SON_MGB
pm085751	pm085756	HAS_SON_MGB
pm085749	pm085751	HAS_SON_MGB
pm085747	pm085749	HAS_SON_MGB
pm085749w	pm085749	HAS_SIL_MGB
pm085751w	pm085751	HAS_SIL_MGB
pm085758	pm085774	HAS_SON_MGB
pm085753	pm085758	HAS_SON_MGB
pm085749	pm085753	HAS_SON_MGB
pm085753w1	pm085753	HAS_SIL_MGB
pm085753w2	pm085753	HAS_SIL_MGB
pm085758w	pm085758	HAS_SIL_MGB
pm085758	pm085763	HAS_SON_MGB
pm085753	pm085758	HAS_SON_MGB
pm085749	pm085753	HAS_SON_MGB
pm085753w1	pm085753	HAS_SIL_MGB
pm085753w2	pm085753	HAS_SIL_MGB
pm085758w	pm085758	HAS_SIL_MGB
pm085779	pm085783	HAS_SON_MGB
pm085775	pm085779	HAS_SON_MGB
pm085772	pm085775	HAS_SON_MGB
pm086166	pm086169	HAS_SON_MGB
pm086163	pm086166	HAS_SON_MGB
pm087101	pm087103	HAS_SON_MGB
pm087099	pm087101	HAS_SON_MGB
pm087095	pm087099	HAS_SON_MGB
pm087102	pm087104	HAS_SON_MGB
pm087100	pm087102	HAS_SON_MGB
pm087096	pm087100	HAS_SON_MGB
pm087102	pm087105	HAS_SON_MGB
pm087100	pm087102	HAS_SON_MGB
pm087096	pm087100	HAS_SON_MGB
pm087815	pm087816	HAS_SON_MGB
pm087814	pm087815	HAS_SON_MGB
pm050239	pm050241	HAS_SON_MGB
pm050238	pm050239	HAS_SON_MGB
pm050208	pm050238	HAS_SON_MGB
pm050239	pm050242	HAS_SON_MGB
pm050238	pm050239	HAS_SON_MGB
pm050208	pm050238	HAS_SON_MGB
pm052045w	pm052045	HAS_SIL_MGB
pm076154w	pm076154	HAS_SIL_MGB
pm061255w	pm061255	HAS_SIL_MGB
pm064791	pm064795	HAS_SON_MGB
pm064788	pm064791	HAS_SON_MGB
pm064785	pm064788	HAS_SON_MGB
pm061586	pm061590	HAS_SON_MGB
pm061581	pm061586	HAS_SON_MGB
pm061575	pm061581	HAS_SON_MGB
pm026095	pm026096	HAS_SON_MGB
pm026094	pm026095	HAS_SON_MGB
pm018450	pm018457	HAS_SON_MGB
pm018447	pm018450	HAS_SIL_MGB
pm018444	pm018447	HAS_SON_MGB
pm018450w	pm018450	HAS_SIL_MGB
pm018450	pm018458	HAS_SON_MGB
pm018447	pm018450	HAS_SIL_MGB
pm018444	pm018447	HAS_SON_MGB
pm018450w	pm018450	HAS_SIL_MGB
pm076834	pm076836	HAS_SON_MGB
pm076831	pm076834	HAS_SON_MGB
pm076825	pm076831	HAS_SON_MGB
pm076831w	pm076831	HAS_SIL_MGB
pm001503w	pm001503	HAS_SIL_MGB
pm044732	pm044736	HAS_SON_MGB
pm044682	pm044732	HAS_SIL_MGB
pm044681	pm044682	HAS_SON_MGB
pm014957	pm014958	HAS_SIL_MGB
pm014956	pm014957	HAS_SON_MGB
pm014954	pm014956	HAS_SON_MGB
pm014957	pm014959	HAS_SON_MGB
pm014956	pm014957	HAS_SON_MGB
pm014954	pm014956	HAS_SON_MGB
pm015316	pm015318	HAS_SON_MGB
pm015314	pm015316	HAS_SON_MGB
pm015313	pm015314	HAS_SON_MGB
pm015316w	pm015316	HAS_SIL_MGB
pm031876	pm031879	HAS_SON_MGB
pm031869	pm031876	HAS_SON_MGB
pm031837	pm031869	HAS_SON_MGB
pm031869w	pm031869	HAS_SIL_MGB
pm031876w	pm031876	HAS_SIL_MGB
pm036409	pm036414	HAS_SON_MGB
pm036399	pm036409	HAS_SON_MGB
pm036392	pm036399	HAS_SON_MGB
pm036399w	pm036399	HAS_SIL_MGB
pm036409w	pm036409	HAS_SIL_MGB
pm036409	pm036415	HAS_SON_MGB
pm036399	pm036409	HAS_SON_MGB
pm036392	pm036399	HAS_SON_MGB
pm036399w	pm036399	HAS_SIL_MGB
pm036409w	pm036409	HAS_SIL_MGB
pm036652	pm036659	HAS_SON_MGB
pm036641	pm036652	HAS_SIL_MGB
pm036634	pm036641	HAS_SON_MGB
pm041338	pm041342	HAS_SON_MGB
pm041336	pm041338	HAS_SON_MGB
pm041212	pm041336	HAS_SON_MGB
pm052417	pm052420	HAS_SON_MGB
pm052415	pm052417	HAS_SON_MGB
pm052414	pm052415	HAS_SON_MGB
pm055874	pm055886	HAS_SON_MGB
pm055866	pm055874	HAS_SON_MGB
pm055863	pm055866	HAS_SON_MGB
pm055874	pm055921	HAS_SON_MGB
pm055866	pm055874	HAS_SON_MGB
pm055863	pm055866	HAS_SON_MGB
pm055874	pm055922	HAS_SON_MGB
pm055866	pm055874	HAS_SON_MGB
pm055863	pm055866	HAS_SON_MGB
pm075916	pm075918	HAS_SON_MGB
pm075914	pm075916	HAS_SON_MGB
pm075910	pm075914	HAS_SON_MGB
pm084008	pm084010	HAS_SON_MGB
pm084006	pm084008	HAS_SON_MGB
pm083968	pm084006	HAS_SON_MGB
pm084008	pm084011	HAS_SON_MGB
pm084006	pm084008	HAS_SON_MGB
pm083968	pm084006	HAS_SON_MGB
pm085450	pm085454	HAS_SON_MGB
pm085442	pm085450	HAS_SON_MGB
pm085435	pm085442	HAS_SON_MGB
pm085450w	pm085450	HAS_SIL_MGB
pm085450	pm085455	HAS_SON_MGB
